audio_path1,audio_path2,label
juego\common_voice_es_19998715.opus,vida\common_voice_es_18755701.opus,0
one\common_voice_en_20860154.opus,off\common_voice_en_683143.opus,0
happy\common_voice_en_18080546.opus,happy\common_voice_en_19697526.opus,1
sheila\common_voice_en_19061731.opus,color\common_voice_es_20810338.opus,0
eight\common_voice_en_17744688__2.opus,follow\common_voice_en_18590804.opus,0
forward\common_voice_en_129594.opus,forward\common_voice_en_19289402.opus,1
dos\common_voice_es_19513192.opus,dos\common_voice_es_20854214.opus,1
tres\common_voice_es_19142220.opus,siete\common_voice_es_18922032.opus,0
canción\common_voice_es_19663529.opus,canción\common_voice_es_19379847.opus,1
left\common_voice_en_153909.opus,cero\common_voice_es_20892671.opus,0
tiempo\common_voice_es_18306627.opus,cuatro\common_voice_es_20844920.opus,0
visual\common_voice_en_21879820.opus,learn\common_voice_en_584405.opus,0
número\common_voice_es_20597127.opus,seven\common_voice_en_17344265.opus,0
forward\common_voice_en_20685975.opus,bird\common_voice_en_18674016.opus,0
eight\common_voice_en_18817825.opus,eight\common_voice_en_18515778.opus,1
dog\common_voice_en_17147578.opus,dog\common_voice_en_20260487.opus,1
bed\common_voice_en_221445.opus,right\common_voice_en_557879.opus,0
five\common_voice_en_133890.opus,five\common_voice_en_18822316.opus,1
yes\common_voice_en_18400747.opus,forward\common_voice_en_658123.opus,0
vida\common_voice_es_18540462.opus,tres\common_voice_es_19836870__2.opus,0
happy\common_voice_en_222125.opus,vida\common_voice_es_19040657.opus,0
ocho\common_voice_es_19174890.opus,follow\common_voice_en_517383.opus,0
número\common_voice_es_20816185.opus,cero\common_voice_es_19640410.opus,0
universidad\common_voice_es_20863912.opus,universidad\common_voice_es_19427123.opus,1
seven\common_voice_en_437976.opus,marvin\common_voice_en_22361220.opus,0
yes\common_voice_en_17308882.opus,yes\common_voice_en_20689985.opus,1
follow\common_voice_en_21929723.opus,uno\common_voice_es_19205623.opus,0
marvin\common_voice_en_19471438.opus,nombre\common_voice_es_20293100.opus,0
bed\common_voice_en_26022.opus,zero\common_voice_en_20691547.opus,0
happy\common_voice_en_20162775.opus,happy\common_voice_en_19798772.opus,1
happy\common_voice_en_18441194.opus,cero\common_voice_es_18701386.opus,0
cero\common_voice_es_19948264.opus,cero\common_voice_es_19736047.opus,1
learn\common_voice_en_655987.opus,house\common_voice_en_20322593.opus,0
seis\common_voice_es_19720244.opus,seis\common_voice_es_20918973.opus,1
cero\common_voice_es_18766685.opus,cero\common_voice_es_20706569.opus,1
marvin\common_voice_en_20876898.opus,marvin\common_voice_en_21096341.opus,1
vida\common_voice_es_19603392.opus,seis\common_voice_es_19655756.opus,0
five\common_voice_en_610328.opus,off\common_voice_en_149672.opus,0
seis\common_voice_es_20592283.opus,three\common_voice_en_17288745.opus,0
down\common_voice_en_516016.opus,follow\common_voice_en_643795.opus,0
off\common_voice_en_481412.opus,two\common_voice_en_17871715.opus,0
ocho\common_voice_es_19724816.opus,ocho\common_voice_es_19640243.opus,1
zero\common_voice_en_18818641.opus,nombre\common_voice_es_20379377.opus,0
bed\common_voice_en_584053.opus,seven\common_voice_en_19949843.opus,0
five\common_voice_en_21049855.opus,uno\common_voice_es_19758872.opus,0
tiempo\common_voice_es_19250374.opus,backward\common_voice_en_18854341.opus,0
dos\common_voice_es_18710149.opus,dos\common_voice_es_18855384.opus,1
eight\common_voice_en_66505.opus,cuatro\common_voice_es_20676751.opus,0
canción\common_voice_es_20802640.opus,canción\common_voice_es_20849648.opus,1
yes\common_voice_en_18534524.opus,yes\common_voice_en_18401590.opus,1
cat\common_voice_en_19943439.opus,vida\common_voice_es_20846565__2.opus,0
cero\common_voice_es_19954765.opus,dos\common_voice_es_18519042.opus,0
right\common_voice_en_698399.opus,six\common_voice_en_21505420.opus,0
three\common_voice_en_190315.opus,ciudad\common_voice_es_19658263__2.opus,0
cinco\common_voice_es_19946882.opus,cinco\common_voice_es_19467115.opus,1
four\common_voice_en_21305942.opus,cinco\common_voice_es_20586063.opus,0
wow\common_voice_en_17979819.opus,wow\common_voice_en_17451513.opus,1
seis\common_voice_es_19942132.opus,zero\common_voice_en_17247780.opus,0
tree\common_voice_en_17269348.opus,nueve\common_voice_es_20676954.opus,0
happy\common_voice_en_636723.opus,happy\common_voice_en_507749.opus,1
two\common_voice_en_18865050.opus,two\common_voice_en_19664722__2.opus,1
visual\common_voice_en_21312319.opus,visual\common_voice_en_18813179.opus,1
vida\common_voice_es_19684037.opus,vida\common_voice_es_19013290.opus,1
off\common_voice_en_20921899.opus,house\common_voice_en_20101807.opus,0
juego\common_voice_es_19490087.opus,juego\common_voice_es_19484432.opus,1
bed\common_voice_en_207744.opus,vida\common_voice_es_19475716.opus,0
nine\common_voice_en_20532230.opus,backward\common_voice_en_19946729.opus,0
happy\common_voice_en_611073.opus,happy\common_voice_en_77857.opus,1
sheila\common_voice_en_20145235.opus,left\common_voice_en_113215.opus,0
bird\common_voice_en_21089852.opus,bird\common_voice_en_19105713.opus,1
seven\common_voice_en_19350223.opus,seven\common_voice_en_21692385.opus,1
siete\common_voice_es_18354099.opus,número\common_voice_es_20608924.opus,0
ocho\common_voice_es_19783331.opus,ocho\common_voice_es_20855215.opus,1
down\common_voice_en_509120.opus,down\common_voice_en_20969038.opus,1
off\common_voice_en_688362.opus,off\common_voice_en_18518656.opus,1
one\common_voice_en_620011.opus,one\common_voice_en_20049021.opus,1
sheila\common_voice_en_19687885.opus,cuatro\common_voice_es_19184271.opus,0
bird\common_voice_en_19848102.opus,uno\common_voice_es_19142058.opus,0
canción\common_voice_es_20824267.opus,zero\common_voice_en_17698646.opus,0
six\common_voice_en_19750485.opus,six\common_voice_en_19982916.opus,1
dog\common_voice_en_156189.opus,cat\common_voice_en_17281578.opus,0
vida\common_voice_es_19419366.opus,sheila\common_voice_en_20145235.opus,0
five\common_voice_en_19023358.opus,five\common_voice_en_497171.opus,1
tree\common_voice_en_210158.opus,dos\common_voice_es_19138742.opus,0
sheila\common_voice_en_19687885.opus,sheila\common_voice_en_20920766.opus,1
one\common_voice_en_557359.opus,juego\common_voice_es_20062311.opus,0
yes\common_voice_en_17264748.opus,yes\common_voice_en_18620090.opus,1
nueve\common_voice_es_18318100.opus,three\common_voice_en_18754993.opus,0
off\common_voice_en_18657151.opus,house\common_voice_en_17537552.opus,0
marvin\common_voice_en_19451310.opus,bed\common_voice_en_20404526.opus,0
número\common_voice_es_20808636.opus,número\common_voice_es_19624427.opus,1
six\common_voice_en_504658.opus,ocho\common_voice_es_19766303.opus,0
backward\common_voice_en_18772743.opus,happy\common_voice_en_577955.opus,0
siete\common_voice_es_20068679.opus,yes\common_voice_en_17435709.opus,0
five\common_voice_en_20289154.opus,five\common_voice_en_30796.opus,1
cat\common_voice_en_17906407.opus,cat\common_voice_en_17277154.opus,1
cinco\common_voice_es_18830341.opus,three\common_voice_en_17803017.opus,0
forward\common_voice_en_22056110.opus,seven\common_voice_en_19345562.opus,0
dog\common_voice_en_487550.opus,dog\common_voice_en_132087.opus,1
three\common_voice_en_19061411.opus,vida\common_voice_es_20711215.opus,0
right\common_voice_en_169489.opus,vida\common_voice_es_19019469.opus,0
encuentra\common_voice_es_19732841.opus,uno\common_voice_es_20722206.opus,0
seis\common_voice_es_19477885.opus,seis\common_voice_es_19364569.opus,1
four\common_voice_en_18961128.opus,four\common_voice_en_20945281.opus,1
nombre\common_voice_es_20203175.opus,right\common_voice_en_628691.opus,0
marvin\common_voice_en_20035395.opus,happy\common_voice_en_138937.opus,0
sheila\common_voice_en_18771680.opus,five\common_voice_en_20562735.opus,0
zero\common_voice_en_17254724.opus,dog\common_voice_en_486493.opus,0
dog\common_voice_en_501513.opus,dog\common_voice_en_17887930.opus,1
tree\common_voice_en_20922147__2.opus,tree\common_voice_en_18054827.opus,1
yes\common_voice_en_17260681.opus,yes\common_voice_en_129267.opus,1
eight\common_voice_en_22079391.opus,tres\common_voice_es_19632613.opus,0
follow\common_voice_en_21340106.opus,follow\common_voice_en_3046.opus,1
seven\common_voice_en_18125400.opus,seven\common_voice_en_18836268.opus,1
tree\common_voice_en_17809355.opus,encuentra\common_voice_es_20874274.opus,0
dos\common_voice_es_20311069.opus,número\common_voice_es_19963212.opus,0
tres\common_voice_es_20503486.opus,tres\common_voice_es_19682964.opus,1
dos\common_voice_es_19748468.opus,dos\common_voice_es_20266760.opus,1
two\common_voice_en_20130774.opus,two\common_voice_en_19625938.opus,1
visual\common_voice_en_21312151.opus,visual\common_voice_en_19597457.opus,1
nombre\common_voice_es_20699990.opus,nombre\common_voice_es_19744609.opus,1
three\common_voice_en_20348701.opus,happy\common_voice_en_18129833.opus,0
bed\common_voice_en_156847.opus,bed\common_voice_en_554546.opus,1
color\common_voice_es_19174925.opus,seven\common_voice_en_20308881.opus,0
four\common_voice_en_19827532.opus,four\common_voice_en_492821.opus,1
wow\common_voice_en_17270934.opus,wow\common_voice_en_815794.opus,1
five\common_voice_en_76048.opus,five\common_voice_en_20877130__2.opus,1
ocho\common_voice_es_19203633.opus,ocho\common_voice_es_20632008.opus,1
wow\common_voice_en_479166.opus,right\common_voice_en_18529492.opus,0
one\common_voice_en_17355152.opus,tree\common_voice_en_20851061.opus,0
follow\common_voice_en_573306.opus,follow\common_voice_en_22019648.opus,1
cuatro\common_voice_es_20874345.opus,cuatro\common_voice_es_20518996.opus,1
zero\common_voice_en_17254894.opus,tiempo\common_voice_es_20244256.opus,0
nueve\common_voice_es_18378357.opus,seven\common_voice_en_20228029.opus,0
follow\common_voice_en_569413.opus,tiempo\common_voice_es_20534023.opus,0
cinco\common_voice_es_19606464.opus,right\common_voice_en_20784044.opus,0
wow\common_voice_en_17254772.opus,forward\common_voice_en_594431.opus,0
color\common_voice_es_20158794.opus,color\common_voice_es_19647014.opus,1
left\common_voice_en_62583.opus,nombre\common_voice_es_20744392.opus,0
cuatro\common_voice_es_20256994.opus,cuatro\common_voice_es_19641271.opus,1
four\common_voice_en_19960262.opus,four\common_voice_en_21725386.opus,1
nombre\common_voice_es_19525989.opus,forward\common_voice_en_18587806.opus,0
yes\common_voice_en_17990928.opus,cero\common_voice_es_20310837.opus,0
down\common_voice_en_20062826.opus,seven\common_voice_en_20883450.opus,0
sheila\common_voice_en_19061731.opus,número\common_voice_es_20465878.opus,0
five\common_voice_en_54457.opus,sheila\common_voice_en_20141988.opus,0
zero\common_voice_en_18121659.opus,eight\common_voice_en_22324027.opus,0
happy\common_voice_en_205139.opus,happy\common_voice_en_390699.opus,1
yes\common_voice_en_540405.opus,bed\common_voice_en_22452675.opus,0
left\common_voice_en_5559303.opus,marvin\common_voice_en_19693041.opus,0
seven\common_voice_en_19591637.opus,tree\common_voice_en_19388053.opus,0
happy\common_voice_en_22181214.opus,happy\common_voice_en_606176.opus,1
backward\common_voice_en_20934379.opus,backward\common_voice_en_19946729.opus,1
stop\common_voice_en_641627.opus,seven\common_voice_en_20243721.opus,0
down\common_voice_en_97878.opus,down\common_voice_en_174984.opus,1
five\common_voice_en_22237643.opus,five\common_voice_en_19571981.opus,1
vida\common_voice_es_20591758.opus,cinco\common_voice_es_20449660.opus,0
nombre\common_voice_es_20559486.opus,learn\common_voice_en_549109.opus,0
canción\common_voice_es_19172508.opus,right\common_voice_en_534042.opus,0
cat\common_voice_en_18639642.opus,bed\common_voice_en_18658785.opus,0
tree\common_voice_en_17887457.opus,backward\common_voice_en_20173649.opus,0
one\common_voice_en_625642.opus,one\common_voice_en_20374130.opus,1
off\common_voice_en_105653.opus,off\common_voice_en_646662.opus,1
four\common_voice_en_19843906.opus,marvin\common_voice_en_20877419.opus,0
six\common_voice_en_19653086.opus,nine\common_voice_en_19800886.opus,0
learn\common_voice_en_678497.opus,juego\common_voice_es_19599807.opus,0
four\common_voice_en_19442497.opus,four\common_voice_en_19180154.opus,1
uno\common_voice_es_19595611.opus,tiempo\common_voice_es_20686898.opus,0
nueve\common_voice_es_20725612.opus,nueve\common_voice_es_19725037.opus,1
encuentra\common_voice_es_20437737.opus,tiempo\common_voice_es_20628376.opus,0
five\common_voice_en_21344652.opus,juego\common_voice_es_18378511.opus,0
left\common_voice_en_21937395.opus,left\common_voice_en_20547874.opus,1
six\common_voice_en_628735.opus,six\common_voice_en_20858424.opus,1
seven\common_voice_en_21969511.opus,uno\common_voice_es_19763341.opus,0
bird\common_voice_en_20327866.opus,backward\common_voice_en_19814783.opus,0
dos\common_voice_es_20904268.opus,dos\common_voice_es_20595780.opus,1
off\common_voice_en_19820293.opus,five\common_voice_en_18800566.opus,0
eight\common_voice_en_18105012.opus,eight\common_voice_en_624043.opus,1
encuentra\common_voice_es_20092160.opus,forward\common_voice_en_20233010.opus,0
zero\common_voice_en_581043.opus,zero\common_voice_en_21762261.opus,1
left\common_voice_en_549718.opus,learn\common_voice_en_696016.opus,0
five\common_voice_en_18658745.opus,five\common_voice_en_613689.opus,1
house\common_voice_en_17824196.opus,house\common_voice_en_19106640.opus,1
learn\common_voice_en_18061334.opus,learn\common_voice_en_18739311.opus,1
color\common_voice_es_20254142.opus,tiempo\common_voice_es_19598040.opus,0
left\common_voice_en_112328.opus,left\common_voice_en_20687559.opus,1
dos\common_voice_es_19790444.opus,número\common_voice_es_20594448.opus,0
nombre\common_voice_es_20770121.opus,cat\common_voice_en_441937.opus,0
bed\common_voice_en_621267.opus,número\common_voice_es_20465722.opus,0
learn\common_voice_en_514967.opus,learn\common_voice_en_612652.opus,1
three\common_voice_en_495042.opus,three\common_voice_en_20598473.opus,1
left\common_voice_en_21313861.opus,número\common_voice_es_20893799.opus,0
canción\common_voice_es_20459587.opus,canción\common_voice_es_19152289.opus,1
right\common_voice_en_542956.opus,right\common_voice_en_17414115.opus,1
house\common_voice_en_569615.opus,four\common_voice_en_21783501.opus,0
one\common_voice_en_22174415.opus,one\common_voice_en_19721594.opus,1
eight\common_voice_en_20190338.opus,two\common_voice_en_57001.opus,0
six\common_voice_en_17896028.opus,six\common_voice_en_20801821.opus,1
visual\common_voice_en_19131445.opus,right\common_voice_en_13576999.opus,0
cuatro\common_voice_es_19723933.opus,forward\common_voice_en_173760.opus,0
bed\common_voice_en_19669155.opus,bed\common_voice_en_18332287.opus,1
learn\common_voice_en_680898.opus,seis\common_voice_es_20626014.opus,0
yes\common_voice_en_17903681.opus,yes\common_voice_en_469295.opus,1
one\common_voice_en_18515919.opus,one\common_voice_en_17433127.opus,1
cat\common_voice_en_107476.opus,cat\common_voice_en_17860938.opus,1
juego\common_voice_es_20243552.opus,juego\common_voice_es_20227232.opus,1
tiempo\common_voice_es_19700159.opus,cinco\common_voice_es_19129724.opus,0
visual\common_voice_en_19741144.opus,visual\common_voice_en_20878116.opus,1
right\common_voice_en_17291623.opus,cat\common_voice_en_2354357.opus,0
vida\common_voice_es_19590670.opus,nueve\common_voice_es_20709631.opus,0
seis\common_voice_es_19763224.opus,stop\common_voice_en_592120.opus,0
bed\common_voice_en_17272454.opus,visual\common_voice_en_21883350.opus,0
tiempo\common_voice_es_20626630.opus,tiempo\common_voice_es_19664908.opus,1
yes\common_voice_en_18558424.opus,yes\common_voice_en_18548474.opus,1
cinco\common_voice_es_20528439.opus,cinco\common_voice_es_20769835.opus,1
nueve\common_voice_es_19067701.opus,right\common_voice_en_19996682.opus,0
encuentra\common_voice_es_19368048.opus,encuentra\common_voice_es_19179007.opus,1
follow\common_voice_en_20591437.opus,learn\common_voice_en_485295.opus,0
dos\common_voice_es_19586806.opus,juego\common_voice_es_19766717.opus,0
cat\common_voice_en_17249375.opus,cat\common_voice_en_17270521.opus,1
cero\common_voice_es_20308838.opus,wow\common_voice_en_17363768.opus,0
eight\common_voice_en_21690607.opus,dos\common_voice_es_19609382.opus,0
seis\common_voice_es_18737378.opus,ciudad\common_voice_es_19859094.opus,0
tres\common_voice_es_18506298.opus,happy\common_voice_en_17147413.opus,0
nueve\common_voice_es_18963599.opus,tres\common_voice_es_20480432.opus,0
número\common_voice_es_19595348.opus,número\common_voice_es_20924005.opus,1
six\common_voice_en_71049.opus,six\common_voice_en_19981079.opus,1
bed\common_voice_en_21099928.opus,follow\common_voice_en_19990600.opus,0
